     id  bayes.attenuation.E_BVs  bayes.attenuation.E_BVs_err  bayes.sfh.age_main  bayes.sfh.age_main_err  bayes.universe.redshift  bayes.universe.redshift_err           bayes.sfh.sfr      bayes.sfh.sfr_err    bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.stellar.m_star  bayes.stellar.m_star_err  bayes.stellar.m_star_old  bayes.stellar.m_star_old_err  bayes.stellar.m_star_young  bayes.stellar.m_star_young_err     bayes.hst.wfc.F814W  bayes.hst.wfc.F814W_err   bayes.jwst.miri.F770W  bayes.jwst.miri.F770W_err  bayes.jwst.nircam.F115W  bayes.jwst.nircam.F115W_err  bayes.jwst.nircam.F150W  bayes.jwst.nircam.F150W_err  bayes.jwst.nircam.F277W  bayes.jwst.nircam.F277W_err  bayes.jwst.nircam.F444W  bayes.jwst.nircam.F444W_err       bayes.subaru.hsc.g  bayes.subaru.hsc.g_err      bayes.subaru.hsc.i  bayes.subaru.hsc.i_err       bayes.subaru.hsc.r  bayes.subaru.hsc.r_err      bayes.subaru.hsc.z  bayes.subaru.hsc.z_err    bayes.vista.vircam.H  bayes.vista.vircam.H_err    bayes.vista.vircam.J  bayes.vista.vircam.J_err   bayes.vista.vircam.Ks  bayes.vista.vircam.Ks_err    bayes.vista.vircam.Y  bayes.vista.vircam.Y_err       best.chi_square  best.reduced_chi_square  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs   best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift    best.dust.luminosity  best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young       best.hst.wfc.F814W    best.jwst.miri.F770W       best.hst.wfc.F606W  best.jwst.nircam.F115W  best.jwst.nircam.F150W  best.jwst.nircam.F277W  best.jwst.nircam.F444W   best.jwst.nircam.F090W  best.jwst.nircam.F200W  best.jwst.nircam.F356W  best.jwst.nircam.F410M      best.cfht.megacam.u        best.subaru.hsc.g        best.subaru.hsc.r       best.subaru.hsc.i       best.subaru.hsc.z        best.subaru.hsc.y      best.vista.vircam.Y     best.vista.vircam.J     best.vista.vircam.H    best.vista.vircam.Ks  best.subaru.suprime.IB427  best.subaru.suprime.IB505  best.subaru.suprime.IB574  best.subaru.suprime.IB709  best.subaru.suprime.IB827  best.subaru.suprime.NB711  best.subaru.suprime.NB816   best.spitzer.irac.ch1   best.spitzer.irac.ch2   best.spitzer.irac.ch3 
 823362      0.01953166076203642          0.03309911991019792   687.3136887226061       349.4180733512063        4.286859832414961           1.0570612025815471      1.4863700644691946     0.8368715582551073      1.5288987300963413        0.7027290970290497     355018117.2897408        174124684.09330228        117281031.17773905            161190950.50799048           237737086.1120015               174503739.5442264   3.969542373580267e-05   4.9664083195751995e-06  5.3835776068947416e-05     1.1774697098120533e-05    4.113934425114616e-05         6.87664764610897e-06    3.932266249647104e-05        6.307136405739148e-06    5.454052587216673e-05        3.352763476617113e-06    5.579429317069542e-05         5.19162415709213e-06    9.830027884675637e-06  1.4994036930352245e-05   3.781136099367612e-05   6.493948164389742e-06   2.1117891867402763e-05  1.4419382848321105e-05  4.3010927166412774e-05   7.929740139335076e-06   3.945627706530597e-05     6.261260652535398e-06   4.039059937410139e-05      6.94532208696013e-06   4.511905886958689e-05      6.645486853752733e-06   4.194700921320642e-05     6.847588999619659e-06    17.642814670715953       0.5880938223571984                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         500.0               100.0              500.0              0.25              1000.0               50.0        297.5701533964645               1.0                     0.004                                  100.0  1172.9817297614675             1.5124319916926076e+27       5.099999999999999                     0.0    581451644.0682293      1.3868838785742164      1.4647209951612825       1.393472289979508   6.861046080997803e+36  1.0059604135967291e+36    6.122377603708163e+32     1.0053481758363583e+36   7.690091514983451e+35   6.092036929499458e+36  185562712.34351394       154685462.6840625         30877249.65945141   395888941.04269946        280294081.8680387         115594859.17466074  2.8101961259513683e+53  1.1858707820740476e+50    2.809010255169294e+53    4.018685750130136e-05   4.663669062113598e-05   5.8351795585707835e-06   4.020145681755121e-05  3.5358111888988915e-05  5.8197548915569416e-05   5.706078386633329e-05   4.4516883244137305e-05   3.512398626946526e-05   4.982379665218138e-05   6.689008363159937e-05                      0.0   1.0731314260615163e-10      8.3407866123237e-06   3.637698758556392e-05  4.5136541658306196e-05   4.2115044804380305e-05   4.2510678156325154e-05  3.8700715060641096e-05   3.444732518779611e-05  3.6617443633133605e-05                        0.0                        0.0     4.0249730424225964e-06      8.885124655857731e-06     4.7506728146221035e-05      8.287995275314348e-06     4.7526909135483454e-05   4.779698108441175e-05  5.3868712590522735e-05  5.1454110039621735e-05 
 823371     0.001182381351399358         0.007745637485726364   3428.690769169313      2239.6729664330533       0.5000001555333542        0.0006600990130477043    0.038765502384874743    0.00947933351733417     0.04332976286302745      0.004509934480700747      8548279.78515333        3189293.5085851806         4913054.451850052            3247378.4507824075          3635225.3333032955               774886.4164314053   6.300371318261852e-05    3.300560271655417e-06  1.4386895392948207e-05      5.126670184589321e-07    6.200983599570355e-05       1.5062005612064159e-06     7.10416028306415e-05         9.79828567208748e-07    7.242629018695448e-05         3.60440057906981e-07    3.658836864443275e-05       2.6067278618935026e-07    5.687930426373576e-05    6.64436469466991e-06    6.39975116262676e-05  3.7442715606715117e-06    6.473508606056203e-05   4.888025786110291e-06   6.063791437004915e-05  2.3764017494454806e-06   7.052213420941877e-05     7.794415351293149e-07   6.395932554523887e-05    1.4402148634811008e-06   7.203651686194337e-05     1.0841522411608871e-06    6.39925460213948e-05     5.591814468049092e-06     137.2155076165726       4.5738502538857535                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.5                     300.0               -2.0            100.0              0.014        5000.0               100.0             5000.0              0.25               300.0              300.0        2982.706201643909               1.0                      0.02                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5   9.166662471497177e+33   17910424.650572773     0.03779020397547093     0.04477611233915341     0.03836308798169092  1.5473713782194112e+35  1.8333324942994354e+34    5.787971035196577e+30      1.832753697195916e+34  2.6826423202842995e+33  1.5205449550165683e+35   7161122.304325911       6181870.350600251         979251.9537256596    10749302.23149967        7250943.066057179         3498359.1654424923   5.557370024466638e+51  1.2438473906507541e+48    5.556126177075988e+51    6.097529345362893e-05  1.3961730114404769e-05   6.0263242629955504e-05   6.177589197886348e-05   7.047388497458564e-05   7.265917133825487e-05   3.646238169064792e-05    5.982678505818697e-05   7.187317195142938e-05   4.798715035323815e-05   3.954347886774269e-05    6.312604042248196e-05   5.5754156171760665e-05    6.332316789058895e-05   6.163503315990683e-05   6.007888315020346e-05    5.920244151269274e-05    5.940964874769435e-05   6.413473572762087e-05   7.084253883083983e-05   7.308218671074794e-05      5.963035036005182e-05      5.330426004266406e-05      6.242341697379702e-05      6.486068203807233e-05      6.036160808442982e-05      6.504212176460126e-05      6.046535462751495e-05   4.784648518576937e-05  3.5517130380779624e-05  2.4512674651536102e-05 
 823429       0.0243935632662485          0.06435900934017984   653.4989286483094       643.6536287015779       3.4917411124332007           1.5209849192052163      0.5536650296130697     0.6006538064228649       0.517784823830371       0.45351383865790146    103008021.03324899         88614983.07977903        31108922.186869103             59361755.51943931           71899098.84637979               74507594.44651026  1.7422521460555312e-05    4.351420234437741e-06  1.9838408906183577e-05      6.937078483466421e-06   1.9001083258037532e-05        4.669103398516155e-06    1.922427276379619e-05         4.19787900909306e-06   2.3148458800340085e-05       1.5996732335231749e-06   2.3050665590235797e-05       3.0619312083039645e-06    9.567207416659525e-06    9.31499914985613e-06  1.6677221299605228e-05  5.1434038043031865e-06   1.2912820647055701e-05    7.87666071009484e-06   1.917268156083932e-05    5.47628413690915e-06  1.9466029745636014e-05     4.008331391026531e-06   1.895054479050232e-05    4.5843874505814675e-06  2.1153939813296514e-05      3.050336305325471e-06  1.9000937761074364e-05     4.988135717716387e-06     76.53564979417698       2.5511883264725657                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014        1000.0               100.0             1000.0              0.25               300.0              100.0        573.5788125413419               1.0                     0.004                                  100.0  1172.9817297614675             1.5124319916926076e+27       5.099999999999999                     0.0    289792344.0202977      0.6124445005258342      0.7260856510480039      0.6217553069455102   3.010283036258835e+36  4.4614166633012995e+35   2.4276472102560612e+32     4.4589890160910435e+35  2.1275701576445343e+35   2.797526020494382e+36  100370636.44796889       84790714.22186719        15579922.226101685   189421711.74160415        132393064.6936302         57028647.047973946   1.246744576855123e+53   4.929205773162651e+49   1.2462516562778065e+53   1.7964832965879238e-05  1.9971749014545573e-05    2.639943222106362e-06  1.7757706911377423e-05  1.5532402744481448e-05  2.4241668378370134e-05  2.4118110804969165e-05    1.976855955154833e-05  1.5169821190183553e-05  2.0758009495754775e-05   2.847021703757496e-05                      0.0   4.7745501065131734e-11   3.7741597435397065e-06   1.630786370259494e-05  2.0033861184649105e-05    1.865780059603078e-05    1.884424365615916e-05  1.7054676520393582e-05   1.506805642392553e-05    1.57185283923862e-05                        0.0                        0.0     1.8113823968549472e-06      4.014081122511997e-06      2.117159884297363e-05      3.744416990096513e-06      2.118594301138801e-05  1.9858109773414292e-05   2.270732077517118e-05  2.1660874437572792e-05 
 823432       0.3826666666666714           0.6198974825637741   597.6190476190783       864.7840620195284        4.573015873015868           2.7132365929405977                     0.0                    0.0                     0.0                       0.0                   0.0                       0.0                       0.0                           0.0                         0.0                             0.0                     0.0                      0.0                     0.0                        0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                          0.0                      0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                       0.0                     0.0                       0.0                     0.0                        0.0                     0.0                       0.0                   0.0                      0.0                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0               50.0        43.97508235206745               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0                  0.0                     0.0                     0.0                     0.0                     0.0                     0.0                      0.0                        0.0                     0.0                     0.0                 0.0                     0.0                       0.0                  0.0                      0.0                        0.0                     0.0                     0.0                      0.0                      0.0                     0.0                      0.0                     0.0                     0.0                     0.0                     0.0                      0.0                     0.0                     0.0                     0.0                      0.0                      0.0                      0.0                     0.0                     0.0                      0.0                      0.0                     0.0                     0.0                     0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                        0.0                     0.0                     0.0                     0.0 
 823436    6.663262520296958e-05        0.0021597612540699552  115.66183251393795      237.71513015809515        0.700000016091806       0.00022338409827747955    0.024739742604314063  0.0024387511471037826     0.01504513714955516      0.001235103887670138    1237797.8647919134        229799.89988167476        13586.979914966665             175164.7449536065           1224210.884876947              129134.46015993961  1.8949520360076857e-05    6.106497037408697e-07   4.553384094918659e-06     1.0483752993999734e-07   1.7214974772844007e-05         5.15010745231773e-07   1.5738933143399716e-05       1.8725912281181627e-07   1.5140850165348811e-05        1.568119000239411e-07     8.73623466016785e-06       2.8981780711126445e-08   1.7284655836517038e-05   8.065501676672558e-07  1.8471970154842085e-05   5.183331342735376e-07    1.680307884300926e-05   6.453083885540731e-07  1.7277462360819208e-05   4.923314101835947e-07  1.6686753359423516e-05    1.9138556001889612e-07   1.392472203383597e-05    1.9140184907922761e-07  1.5233930696357192e-05      8.783446502092239e-08  1.3803984804730207e-05    2.1201520115494016e-07     135.0427939314883        4.501426464382943                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0              0.25               100.0             1000.0        38.29296993028158               1.0                      0.02                                  100.0   7412.907217369182             1.3240503975515371e+26                     0.7                     0.0   1545164.9401477217      0.0246857854242794    0.015451649401477219      0.0238661349091836   8.413138617056502e+34  1.1773865846612504e+34                      0.0     1.1773865846612504e+34                     0.0   8.413138617056502e+34   299184.8968406114                     0.0         299184.8968406114   1245979.9716308182                      0.0         1245979.9716308182   3.571239639915524e+51                     0.0    3.571239639915524e+51    1.907634333566195e-05  4.5579427864741995e-06   1.6907780897179188e-05   1.733044252448435e-05  1.5781897527435938e-05  1.5124632541409353e-05   8.728851654600466e-06   1.8836115265618313e-05  1.5435863905652568e-05  1.3602137420337872e-05    8.95744007556427e-06    1.934302552388185e-05   1.7289788826581078e-05    1.686893164334396e-05  1.8574297762622927e-05  1.7387738219315445e-05   1.3916726003892523e-05   1.3839277777632958e-05  1.3960138571832808e-05  1.6732562059327772e-05  1.5241045831073737e-05     1.7725629425450664e-05      1.685567812740808e-05      1.644189165621235e-05     1.7161630455214636e-05      2.186322973337292e-05      1.646981026598507e-05      1.524415645615438e-05  1.3715943956881294e-05   8.568354523080973e-06    6.38924989211008e-06 
 823447      0.00607166946359387         0.021513210513386793   484.4325851477262       791.7956234712212        3.954322113528962           1.5898749515622204      1.9863795355722493     1.1587653380023966       1.583314468175507        0.8213712097318384    202992630.79531997        145788946.35296142          38391052.1433917             90888315.24156013          164601578.65192786              119456831.09662364   6.462341230645586e-05    9.643761127352887e-06   4.619337685697511e-05      1.624247167232661e-05    6.174640668442647e-05        8.907129648675121e-06    5.646759971935067e-05        8.514443573452781e-06    6.051683471089634e-05        4.371719647741414e-06    5.118995515612151e-05        8.389971735085893e-06   1.4074388283500868e-05  2.2286548287385572e-05   6.287328154698174e-05  1.0798936573253951e-05     3.20415860026224e-05   1.899457442381441e-05   6.544861495862879e-05  1.0974345432612875e-05  5.4653727534750143e-05     8.273515405598094e-06  6.0093285225985566e-05     8.685503997221154e-06   5.457581298533599e-05      6.842698337850739e-06   6.467783883241892e-05    1.0140854950397005e-05     24.91491759733408       0.8304972532444694                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0             5000.0       31.928919392535253               1.0                     0.004                                  100.0  1172.9817297614675             1.5124319916926076e+27       5.099999999999999                     0.0   137150766.70853052        2.72512271848013      1.3715076670853055      2.6035506559628105   9.866169543081917e+36   1.934502988101218e+36                      0.0      1.934502988101218e+36                     0.0   9.866169543081917e+36   23892947.67873013                     0.0         23892947.67873013   113257836.19403347                      0.0         113257836.19403347   5.397195830961326e+53                     0.0    5.397195830961326e+53    6.484245782015749e-05   3.646647960030018e-05    9.826131606359666e-06  6.0120831508179294e-05  5.0973884284520874e-05   6.454156429650848e-05  5.6781457817166654e-05    6.895963043870378e-05   4.726142018661657e-05    4.50858287325047e-05   7.655999610505762e-05                      0.0   2.0336605258247842e-10   1.4084659142886354e-05  5.9616116303490784e-05   6.986008159238831e-05    6.440282333926556e-05    6.479268953705241e-05   5.702587573574915e-05   4.876618520422436e-05  4.8278686784120155e-05                        0.0                        0.0      7.207930320882405e-06     1.4447006727788549e-05      7.474726537746304e-05     1.3412431060858526e-05      7.499168744727132e-05     4.1123799516125e-05   5.033636480068703e-05  4.2769681026709964e-05 
 823454     0.004233339265554018         0.016511147005824286   772.9519049178003      1477.7542234390216       0.8922112350880776           0.7364033078134208     0.05203532115448606    0.08791637529105349    0.033010434719389324       0.05032165105501404    3255117.2626379854          4014328.39088373        391384.81527629524              838530.923766858           2863732.447361689              4086535.0294151404  1.5947704477681633e-05   2.0320666013815103e-06  3.8275443125130834e-06     1.2351887391241422e-06   1.4995518751553294e-05       1.9275722789013832e-06   1.5960218692713257e-05       1.7236966103199596e-06   1.4903481722874147e-05        2.000167995633418e-06    8.470223967467763e-06        7.412029010733927e-07   1.5202238056274427e-05  3.3351417786204556e-06  1.6238357412595064e-05  2.1118827636313723e-06   1.6053392065782926e-05   2.049389124041049e-06  1.5060351678606807e-05  1.8897628198164335e-06   1.573881038639777e-05    1.6217468695203187e-06  1.4957279245501316e-05    1.7969836449980258e-06  1.5212108553392655e-05     1.8278837944400512e-06  1.5895999772083656e-05    2.9593925189894266e-06     90.37655250390695       3.0125517501302315                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.5                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0             5000.0        32.00244279544092               1.0                      0.02                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5  3.8851092893176514e+33    823210.2519139857    0.016356809468984334     0.00823210251913986    0.015627106160629727  5.3486049964741895e+34   7.770218578635303e+33                      0.0      7.770218578635303e+33                     0.0  5.3486049964741895e+34   148865.0525878798                     0.0         148865.0525878798    674345.1523479174                      0.0          674345.1523479174   2.357162605530055e+51                     0.0    2.357162605530055e+51   1.6108252769756073e-05  3.1328286536856007e-06    1.779124059448332e-05  1.4929626714412463e-05   1.637338658401581e-05   1.635990015579978e-05   8.294057436507225e-06   1.5243666029938854e-05  1.6336686127766223e-05  1.0820590641485636e-05   9.028945442219455e-06   2.1277694005471787e-05   1.7909220168786683e-05   1.8256476285226644e-05  1.6509596318769385e-05  1.5302673336946533e-05   1.4747762831842254e-05   1.4656368657997423e-05  1.5320055278386285e-05  1.6276619985193824e-05    1.65300682257728e-05      1.965651567885627e-05     1.6881032369050728e-05     1.8576305771376392e-05     1.7688053255011103e-05      1.578151479537544e-05     1.7698330253476407e-05     1.5869893925287702e-05  1.0778373302851593e-05   8.065665275496106e-06   5.481588857519474e-06 
 823469     0.014835848982501098          0.02904504349968821   703.2717580706305      295.90358482687884       1.8083572073157808           0.8604762014104486      0.2899718850080836      0.387484460313795     0.31081412142916187        0.3999631119827603     74804719.62811165         81098976.69736074        25211311.770942997             45744341.64536385           49593407.85716867              66448679.855548926   3.007400874035582e-05    4.994884887761993e-06   2.576130072446932e-05      9.512978372812494e-06    4.301262312019668e-05        3.075692723670563e-06    4.179991722288119e-05       2.8810813392928214e-06    4.536351978809256e-05        5.766181313547694e-07    4.724599738478315e-05         9.57236037340098e-07   2.8031594840171555e-05    8.30473210357678e-06  2.9903363024889407e-05  5.1636417338228515e-06   2.8562183124360814e-05  2.9721741559971675e-06   3.008460427014585e-05   5.290673113464285e-06   4.278867586299289e-05     3.908690739007989e-06   4.321130015777647e-05     4.685123135427985e-06   4.298959485205569e-05     2.0307263085976135e-06   3.920629361169923e-05     3.244482735909192e-06     6.574292521307978      0.21914308404359925                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014        1000.0               100.0             1000.0               0.0               100.0             2000.0       345.15128118003867               1.0                      0.02                                 1000.0   4367.376750929068              3.420364545220431e+26      1.4999999999999998                     0.0    79168009.63174269     0.13312650496143547     0.12965743867481797     0.13282494315261814   6.154817456217165e+35   6.423722468156351e+34                      0.0      6.423722468156351e+34                     0.0   6.154817456217165e+35  25334395.722735204                     0.0        25334395.722735204   53833613.511143446                      0.0         53833613.511143446  1.9471406118721195e+52                     0.0   1.9471406118721195e+52   2.8062485566290982e-05  2.2318932963898352e-05   2.8588380368602017e-05   4.689361891775369e-05  4.4269604460927674e-05  4.5349875703558416e-05   4.726758949572762e-05    3.109654304348908e-05  4.0934554605794833e-05  4.5660441513708636e-05   4.751786267424773e-05   2.9791552589523672e-05   3.0318499343887697e-05    2.792342505436571e-05   2.777879368847072e-05  2.8102991828226018e-05    3.748356296392641e-05   4.0186326853623734e-05   4.922065603810839e-05   4.581562955627825e-05   4.266058882293284e-05     3.0885437580005406e-05     3.0156877220719876e-05     2.8453669409429083e-05      2.758007908072809e-05     2.7985038451229512e-05     2.7159721748805187e-05     2.7927095428943345e-05   4.569831513286284e-05   4.730237377277366e-05   3.256230512699603e-05 
 823493      0.04590388015730468          0.04038881179220934   378.1864509715721       365.8511588472312       3.9977664691639148          0.27790673524362824      1.3271738105523005     0.5584355333893495      0.9852201792946402        0.2126726869615092    131322261.86768176        56854832.562654726         26102825.08339069            52977729.810638696          105219436.78429098               49504643.69062389   3.139614385184088e-05   3.6245448277496524e-06  3.3741565364586684e-05      4.456020622136841e-06   2.6995852374102264e-05       3.1222954193548536e-06   2.7588053158148155e-05        2.403396082131016e-06   3.9361921700312235e-05       1.0816597609955677e-06   3.6863177312271944e-05       1.4080193750896188e-06    8.459958816989895e-06   4.052772532738058e-06  3.1744581389465806e-05  3.7945314996179904e-06    2.732906453457063e-05   4.610330383479072e-06   3.091788477932511e-05  3.3659232826744443e-06   2.792854764674685e-05    2.4723201538198523e-06  2.6970880263157814e-05     2.561084311341042e-06  3.5790676387829475e-05     2.0105730340625433e-06   2.787042995478229e-05     3.681192354368922e-06     80.46496141880164        2.682165380626721      0.4497310585094474                           0.9                          0.1     0.09000000000000001     0.9289497324081354     0.36414217840105967                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0              300.0       33.670900736096435               1.0                     0.004                                  100.0  1627.1684497491215             1.1002411391497151e+27      3.8999999999999995  3.2559791274699447e+36    96071417.07840434      1.7178628187595177      0.9607141707840434      1.6641521026490054   6.428113042478275e+36  1.2266019620295512e+36                      0.0     1.2266019620295512e+36                     0.0   6.428113042478275e+36  17197242.775024533                     0.0        17197242.775024533    78874185.31863044                      0.0          78874185.31863044    3.42350737869567e+53                     0.0     3.42350737869567e+53    2.796288987305893e-05   3.002812153682446e-05   2.2680895081599578e-05   2.326686755475549e-05  2.6568185789795776e-05   3.906713193045011e-05   3.623530520601501e-05    2.668580120557535e-05   3.297714271149465e-05   4.284943442177224e-05   3.041631841917969e-05   1.3846164592445048e-07    8.096989962099851e-06   2.6831922159124233e-05  2.8393865678005348e-05   2.729528881610637e-05   2.4334116823669537e-05    2.279003388129667e-05   2.463820986803806e-05   2.780198941875571e-05   3.301839227970205e-05    -1.8900658127602926e-09     1.2903595087007764e-05     1.3930306868368824e-05     2.9343099584968313e-05     2.8457388809404505e-05      2.968825052792542e-05      2.840801535992206e-05   4.422501717804772e-05   3.743633097564151e-05  3.4101980106089106e-05 
 823497     0.003908352599235854         0.015422479275740572  266.79179357596774       395.5525052080194       3.4492498855170046           1.4443530438260892      0.6617483477379801     0.4529921875710591      0.4691347331938618        0.2954339191143683      46150260.5858003         30849012.05097505         4214973.857710357             14526082.10009827          41935286.728089966              27853302.912935004   2.318079784822235e-05   5.6599242271408825e-06   1.552643024403856e-05      4.894766836718831e-06    2.355435088222957e-05       3.7216320001446733e-06   2.1804125609474936e-05       2.8419471005259897e-06   2.1254164606822097e-05        7.137658108610396e-07   1.9174667864246484e-05       1.0840360162102839e-06   1.4121994709264073e-05  1.2185965290881557e-05  2.2560146163104536e-05   6.565497319497396e-06   1.8480573558952976e-05  1.0541555518305174e-05  2.4476544605134373e-05   5.620453058797604e-06  2.1457040118055147e-05     2.587254558471071e-06   2.298733280096038e-05    3.4925151796935905e-06  2.1061301017381903e-05      2.492813900943565e-06   2.390766478673282e-05     4.501193801515758e-06    1.7596602374875205      0.05865534124958402    0.025064338646930903                           0.0                          0.1                     0.0   0.010390719507762245    0.029866696047299388                              0.0                                 3.0                                217.5                            35.0                  0.5                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0              0.25               100.0              300.0       39.305669876044526               1.0                      0.02                                  100.0  1172.9817297614675             1.5124319916926076e+27       5.099999999999999   3.663943191081529e+35    79566866.81785768      1.1834033705447855      0.7956686681785768      1.1554461029625598   4.122606118234619e+36   5.663549939559492e+35                      0.0      5.663549939559492e+35                     0.0   4.122606118234619e+36  15609143.076081388                     0.0        15609143.076081388     63957720.2739821                      0.0           63957720.2739821  1.7176690881512662e+53                     0.0   1.7176690881512662e+53   2.4346696088526345e-05  1.9590240258812852e-05   3.7939467665838126e-06  2.6631393845465667e-05  2.3670703760839425e-05   2.217255036379927e-05  1.9248559501894548e-05   2.8117684597405144e-05  1.9883780094075765e-05  1.8359003771185087e-05  2.0938067956717776e-05                      0.0    7.419512977881528e-11   5.4208662925378085e-06  2.1948987449148636e-05  2.8404255527589005e-05     2.60347678631385e-05   2.7549162728118473e-05  2.6059503572685306e-05  2.2316544706270718e-05  1.8920560038033745e-05                        0.0                        0.0      2.775384120280283e-06      5.705355005873332e-06      3.184884634617999e-05     5.1821834806631805e-06      3.209004070338147e-05  1.7984263751775024e-05  1.8684517016540473e-05   1.978367999610936e-05 
 823500      0.01721345156387501          0.04788552653717122   637.4855761558046       953.5686625252147       2.9402260777841733           1.6342025142922838     0.18724184234055102    0.24638682344177903     0.16141417965973098       0.19404838207374278    29015774.160689745        41116101.373101406         8184323.903454278            24195496.609795175          20831450.257235482              32123980.247430243  7.2110502214468624e-06     2.72091951297397e-07    6.47531152250006e-06        4.5680283044642e-06    7.731100258872879e-06       2.3263939352942148e-06    7.814360065488476e-06        2.520950340371053e-06    8.741659723845533e-06        3.338947131525311e-06    8.070949678760211e-06        3.946376807289639e-06    4.561285349903555e-06  3.4552922111305545e-06    6.95685768460426e-06   9.630872505413399e-07    5.710232166052624e-06  2.5776701428242768e-06   7.803606292371115e-06  2.1863163779917915e-06   7.876703781305363e-06     2.585863312738971e-06   7.691252191179869e-06    2.4243244478142825e-06   8.281609034400678e-06      2.773515675703603e-06   7.781822254384056e-06     2.337861332114461e-06     73.78989766858953        2.459663255619651                    -0.0                           0.0                          0.0                     0.0                   -0.0                    -0.0                              0.0                                 3.0                                217.5                            35.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         100.0               100.0              100.0               0.0               100.0             5000.0       31.928919392535253               1.0                     0.004                                  100.0   8695.635587456683              8.777496600051377e+25                     0.5                     0.0    222621.1477054056    0.004423379918213667   0.0022262114770540565    0.004226045898608543  1.6014624196777461e+34  3.1400573674215083e+33                      0.0     3.1400573674215083e+33                     0.0  1.6014624196777461e+34   38782.68829227968                     0.0         38782.68829227968   183838.48727386168                      0.0         183838.48727386168    8.76065048059777e+50                     0.0     8.76065048059777e+50    7.427980730744718e-06   8.603795073070862e-07     5.89726817819536e-06   4.649894562685984e-06   5.418595931160978e-06   3.889851385595671e-06  1.8875880581855161e-06    6.893813065231483e-06   4.110224846145227e-06  2.4280220368027414e-06  2.1437241096319438e-06    5.908905309701668e-06     5.63786937785076e-06     6.06641167244329e-06   7.988320142483182e-06   4.945981215895976e-06    9.806881100868972e-06    9.399913355445759e-06  4.3491174563507955e-06   4.543561410683517e-06   3.827643024848801e-06     5.7787705389206055e-06      5.615635493012584e-06       6.32384077223699e-06      5.441186664297464e-06     4.8414709008156995e-06      5.270471607005598e-06       4.83399525250743e-06  2.3478810058208177e-06  1.7439989012839344e-06  1.5796116345693632e-06 
